obj_size, writers, client_util, client_bandwidth, OSD_0_util, OSD_1_util, OSD_2_util, OSD_3_util
100, 4, 6.817241379310345, 396.95347358312677, 0.5344827586206896, 0.43333333333333335, 0.49333333333333323, 0.35666666666666663
100, 8, 10.369047619047619, 663.6307031321995, 0.7214285714285715, 0.6714285714285714, 0.7380952380952379, 0.5465116279069767
100, 12, 12.222641509433966, 848.3541004306285, 0.9037735849056606, 0.7735849056603774, 0.9611111111111111, 0.7222222222222224
100, 16, 15.809999999999997, 853.3957730014056, 0.9500000000000004, 0.9028169014084508, 1.001408450704225, 0.8042253521126761
100, 20, 19.934408602150537, 801.1652629571964, 0.9191489361702125, 0.8946808510638298, 0.9851063829787232, 0.7705263157894736
100, 24, 26.43801652892562, 671.0384992205344, 0.7735537190082641, 0.6942148760330578, 0.8322314049586776, 0.615573770491803
100, 28, 28.151428571428575, 682.7267113985134, 0.797142857142857, 0.7264285714285711, 0.8450000000000002, 0.6326241134751772
100, 32, 26.204255319148935, 846.9120099123156, 1.0347517730496454, 0.9751773049645384, 1.0539007092198578, 0.8338028169014089
