obj_size, writers, client_util, client_bandwidth, OSD_0_util, OSD_1_util, OSD_2_util, OSD_3_util
10, 4, 6.325806451612903, 356.630624167489, 0.5, 0.40312499999999996, 0.44375000000000003, 0.346875
10, 8, 10.13095238095238, 646.0275691263154, 0.6952380952380951, 0.5976744186046511, 0.7139534883720929, 0.5465116279069768
10, 12, 12.284210526315793, 789.4518064745461, 0.8578947368421053, 0.7491228070175437, 0.8586206896551726, 0.6655172413793105
10, 16, 15.502777777777778, 837.534797537571, 0.9138888888888889, 0.9236111111111113, 0.967123287671233, 0.7890410958904108
10, 20, 20.02978723404255, 783.9874846762158, 0.8882978723404252, 0.8568421052631578, 0.9463157894736842, 0.7374999999999999
10, 24, 24.613445378151276, 712.1797769572821, 0.8176470588235291, 0.7741666666666666, 0.8741666666666668, 0.6699999999999998
10, 28, 23.470967741935485, 852.4597964159609, 0.9895161290322577, 0.8664000000000001, 1.0175999999999998, 0.8039999999999999
10, 32, 28.051898734177218, 731.0799744198177, 0.8322784810126582, 0.7208860759493673, 0.8348101265822785, 0.640251572327044
