obj_size, writers, client_util, client_bandwidth, OSD_0_util, OSD_1_util, OSD_2_util, OSD_3_util
1, 4, 6.858064516129031, 359.8074409898369, 0.5129032258064515, 0.435483870967742, 0.48124999999999984, 0.34375
1, 8, 10.730952380952381, 647.8029401539608, 0.711904761904762, 0.5930232558139534, 0.686046511627907, 0.5511627906976745
1, 12, 12.986666666666666, 725.2475213137425, 0.805, 0.7466666666666665, 0.8483333333333335, 0.6393442622950819
1, 16, 16.632000000000005, 779.7983308905735, 0.8453333333333334, 0.8319999999999999, 0.8693333333333334, 0.6960526315789474
1, 20, 20.60326086956522, 803.8075185416451, 0.8706521739130436, 0.8728260869565219, 0.9279569892473121, 0.7526881720430108
1, 24, 25.89649122807017, 759.9984378772112, 0.8456140350877192, 0.8254385964912282, 0.870175438596491, 0.6808695652173913
1, 28, 29.37426470588236, 725.9803774715638, 0.825, 0.8029411764705882, 0.8452554744525548, 0.6437956204379559
1, 32, 31.4596153846154, 716.7432042322586, 0.8147435897435895, 0.7782051282051281, 0.8496815286624202, 0.6484076433121014
